O_code,D_code,car_time,bus_time,ship_time,rail_time,air_time,car_cost,bus_cost,ship_cost,rail_cost,air_cost
32,6,875.747,1098.9,-,621.5,356.5,21430,18360,-,28400,53590
32,7,858.79,1028.1,-,541.8,345.8,23220,17050,-,26220,43060
32,8,804.8558,884.4,-,535.3,332.3,25080,13380,-,22710,37850
32,9,795.1192,1008.5,-,487.3,291.3,22460,14780,-,23830,38960
32,10,719.7426,971.5,-,529.2,333.2,20570,14560,-,23830,38960
32,11,714.1632,714.4,-,456.3,252.3,21980,11690,-,20190,34580
32,12,737.5748,759.8,-,471,261,22660,12140,-,20710,35160
32,13,686.9226,690.8,-,442,230.9,21730,11620,-,20360,34280
32,14,684.4064,715.3,-,412.8,218.8,21310,11750,-,20130,34240
32,15,705.1924,971.8,-,588.5,348.5,19200,13890,-,27620,54630
32,16,518.009,742.8,-,501.9,334.9,13920,15060,-,19680,59120
32,17,464.95,679.5,-,468.5,371.5,12580,9350,-,18090,59810
32,18,409.2654,530.8,-,390,397,10930,8650,-,16620,30430
32,19,617.563,828.2,-,532.6,343.6,18420,14360,-,22290,38160
32,20,638.5678,854.6,-,522.2,336.2,18850,12120,-,20280,42310
32,21,410.4688,646.4,-,347.6,283.6,12490,8480,-,15660,25310
32,22,549.5162,695.7,-,379.7,308.7,17050,9710,-,17630,40460
32,23,406.8586,605,-,318.2,235.2,13140,8140,-,15320,24930
32,24,379.8368,495.9,-,386.1,316.1,12130,6970,-,17030,26640
32,25,307.961,374.7,-,284.8,245.8,8130,6140,-,12320,23920
32,26,314.7438,469.3,-,281.4,243.4,7860,5820,-,12580,23410
32,27,283.4554,351.7,-,275.9,212.9,7670,5240,-,11200,23130
32,28,254.2456,315.2,-,249.9,226.1,7340,4780,-,10380,23230
32,29,310.8054,390.2,-,318.4,248.6,9190,5620,-,12940,24010
32,30,345.704,427.9,-,352.1,292.1,9110,6230,-,11960,24000
32,31,150.0968,-,-,127.7,277.7,1630,-,-,4620,63680
32,32,0,-,-,-,-,0,-,-,-,-
32,33,178.9784,243.1,-,205.3,299,4630,3600,-,6130,66580
32,34,170.3358,221.6,-,265.2,377.6,4220,3900,-,10110,68200
32,35,261.0284,789.8,-,242.6,330.3,6680,11300,-,7330,67680
32,36,265.7326,379.3,-,355.5,279.5,11360,6800,-,10910,65980
32,37,213.33,327.8,533.3,280.2,281.5,9390,5030,19820,7640,65980
32,38,251.9482,424.4,237.9,394.5,283.5,6390,7900,10530,12800,42000
32,39,279.1888,430.4,-,396.8,255.3,11720,7300,-,12080,41100
32,40,387.0572,538.7,-,315.9,219.2,10260,8360,-,11460,29590
32,41,446.4614,634.8,-,373.8,280.8,11020,10770,-,13690,32030
32,42,503.5682,695.2,-,456.7,363.7,13110,10770,-,15850,34410
32,43,484.8608,625.9,-,401.5,310.5,12080,11490,-,15710,34890
32,44,437.4906,723.5,-,396.8,343.8,11420,12930,-,13420,44680
32,45,612.9682,792.4,-,602.8,296.6,15810,12830,-,22160,49160
32,46,624.3458,890.4,-,454.5,363.5,15870,14850,-,19620,40210
32,47,-,-,-,-,339.4,-,-,-,-,49490
32,48,1884.0834,2813.2,-,1261.3,385.3,41140,39680,-,44400,69350
32,49,1655.5468,2375,-,1025.8,346.8,34180,33910,-,39560,56880
32,50,1372.0914,1965.9,-,790.1,338.1,29620,29100,-,35420,61420
33,1,1677.208,2448.8,-,954.2,368.2,38480,34430,-,39990,70660
33,2,1079.8874,1239.7,-,501.6,340.6,25510,17400,-,30140,69640
33,3,988.2102,1089.6,-,413.3,437.3,26840,16430,-,27750,43800
33,4,847.0842,965.4,1617.6,378.4,395.4,23010,16100,26910,25600,37350
33,5,894.892,1183.3,-,511.7,353.7,21020,18100,-,30590,63670
33,6,803.543,930.3,-,451.8,371.8,19520,16500,-,25540,43070
33,7,786.586,931.6,-,372.1,445.1,21240,15650,-,23800,46670
33,8,719.305,787.9,-,365.6,340.6,22380,11980,-,19850,39080
33,9,709.5684,847.8,-,317.6,350.6,19760,14520,-,21290,37200
33,10,634.1918,803,-,359.5,369.5,17870,12700,-,21290,39060
33,11,628.6124,648.7,-,286.7,260.7,19280,10290,-,17440,35810
33,12,652.024,663.2,-,301.3,269.3,19960,10740,-,17960,36390
33,13,601.3718,644.2,-,272.3,239.2,19030,10300,-,17610,35510
33,14,598.8556,583.1,-,243.1,227.1,18600,8540,-,17380,35470
33,15,632.879,803.2,-,418.9,316.9,17290,12030,-,24870,39060
33,16,445.805,574.2,-,332.2,343.2,12030,13200,-,16500,60350
33,17,392.6366,552,-,298.8,273.7,10660,7810,-,13240,59660
33,18,336.952,446.3,-,220.3,290.5,8970,6600,-,11710,60300
33,19,532.0122,659.7,-,362.9,351.9,15720,12500,-,19530,39390
33,20,553.1264,710.1,-,352.6,443.8,16150,9970,-,16190,84470
33,21,325.0274,501.9,-,177.9,356,9790,6830,-,11930,58150
33,22,463.9654,-,-,210,410,14350,-,-,14660,38690
33,23,321.3078,-,-,148.5,320.6,10440,-,-,11590,56740
33,24,294.286,404.4,-,216.4,370.5,9430,5110,-,13300,58820
33,25,222.4102,290.1,-,115.1,281.2,5450,4220,-,8280,61210
33,26,229.193,300.7,-,111.7,287.4,5170,3960,-,8210,60790
33,27,192.544,259.2,-,106.2,254.3,4980,3430,-,6720,60410
33,28,157.536,223.7,-,80.2,294.3,4480,3070,-,6110,47880
33,29,225.2546,309.7,-,148.7,283.8,6470,3810,-,8570,62460
33,30,250.4166,345.4,-,182.4,290.9,6940,4170,-,7480,59270
33,31,175.587,362,-,173,-,1480,3870,-,5110,-
33,32,178.4314,238.1,-,211.4,299.2,4510,3600,-,6130,66580
33,33,0,-,-,-,-,0,-,-,-,-
33,34,163.3342,207.1,-,95.5,-,4520,3000,-,6490,-
33,35,268.03,827.6,-,155.9,324.9,7230,10150,-,10200,69080
33,36,147.2524,199.8,183.2,185.8,-,6890,3500,5110,5300,-
33,37,94.8498,177.8,120.8,110.5,-,4920,2750,980,1630,-
33,38,176.3528,214.9,-,224.8,272.8,7900,4500,-,7090,70080
33,39,160.7086,220.9,-,227.1,-,7260,3900,-,6260,-
33,40,394.1682,610.2,-,163.2,268,11160,7670,-,12810,57800
33,41,453.463,695.3,-,221.1,411.1,11870,9050,-,14820,76840
33,42,510.6792,760.7,-,304,410.7,14010,10080,-,17310,32600
33,43,491.8624,686.4,-,247.8,439.8,12920,9570,-,16960,21300
33,44,444.4922,697.5,-,244.1,420.1,12320,8930,-,15080,25050
33,45,620.0792,858.8,-,447.1,279,16720,12340,-,23400,34500
33,46,631.3474,891.9,-,298.9,435.9,16760,12170,-,20970,34320
33,47,-,-,-,-,286.8,-,-,-,-,39520
33,48,1811.8794,2731.7,-,1091.7,393.7,39230,38140,-,41650,70580
33,49,1583.3428,2293.4,-,856.1,309.1,32270,32370,-,36810,49530
33,50,1299.8874,1884.4,-,620.4,346.4,27710,27560,-,32670,62650
34,1,1791.9686,2564.3,-,1003.3,366.3,42620,36480,-,41800,72040
34,2,1194.648,1305.2,-,551.5,338.7,29650,19400,-,31950,71020
34,3,1103.0802,1191,-,463.2,365.4,30980,18560,-,29560,51120
34,4,961.8448,1051.9,1722.5,428.3,299.5,27140,18950,34440,27510,44890
34,5,1009.6526,1238.8,-,561.6,351.8,25160,21600,-,32400,65050
34,6,918.3036,1016.8,-,501.7,362.9,23660,19350,-,27450,56200
34,7,901.3466,1061.1,-,422,333.1,25380,19100,-,25600,48300
34,8,834.0656,928.3,-,415.5,338.7,26280,13980,-,21770,40460
34,9,824.329,934.2,-,367.5,297.7,23670,17370,-,23210,41570
34,10,748.9524,889.4,-,409.4,339.6,21780,15550,-,23210,41570
34,11,743.373,750.2,-,336.5,258.7,23180,12290,-,19240,37190
34,12,766.894,786.7,-,351.2,267.3,23860,12900,-,19770,37770
34,13,716.1324,722.7,2284.6,322.2,237.3,22940,12080,30200,19410,36890
34,14,713.6162,751.6,-,293,225.2,22510,11340,-,19190,36850
34,15,747.749,889.7,-,468.8,398.8,21430,14880,-,26680,42690
34,16,560.5656,660.7,-,382.1,341.3,16170,16050,-,18930,61730
34,17,507.3972,616.5,-,348.7,377.9,14800,9950,-,16320,62420
34,18,451.7126,-,-,270.2,369.4,13110,-,-,14680,63150
34,19,646.7728,746.1,-,412.8,350,19630,15350,-,21340,40770
34,20,667.887,796.6,-,402.4,342.6,20050,12820,-,18220,44920
34,21,439.788,579.4,-,227.8,402.6,13700,8810,-,14930,37330
34,22,578.726,678.7,-,259.9,408.1,18260,9800,-,17070,40070
34,23,436.0684,523,-,198.4,362.6,14340,8640,-,14590,58540
34,24,409.0466,482.9,-,266.3,417.1,13340,7010,-,16300,38000
34,25,337.2802,351.6,-,165,322.8,9340,6490,-,11570,28190
34,26,344.063,355.2,-,161.6,329,9070,6340,-,11830,27770
34,27,307.3046,337.7,544.9,156.1,296,8960,5330,14220,10990,27390
34,28,272.2966,293.1,-,130.1,373.2,8450,5120,-,10590,50730
34,29,340.0152,382.2,-,198.6,325.4,10400,5820,-,12190,29440
34,30,365.2866,414.9,-,232.3,352.6,10920,6200,-,11750,24740
34,31,291.4416,367.1,-,231.9,351.2,6680,4500,-,12470,67930
34,32,170.8828,221.6,-,271.3,378.1,4220,3900,-,10110,69430
34,33,163.6624,202.1,-,95.5,-,4520,3000,-,6490,-
34,34,0,-,-,-,-,0,-,-,-,-
34,35,131.7176,752.7,-,119.8,403.8,4070,7250,-,6590,71930
34,36,240.4612,264.2,-,245.7,353,10950,6150,-,10200,70230
34,37,187.9492,244.3,182.6,170.4,-,8980,4100,20150,7580,-
34,38,198.6704,414.3,107.5,284.7,-,6830,5410,8640,11500,-
34,39,253.9174,294.4,262,287,-,11310,6900,9780,11110,-
34,40,257.7464,-,370.7,127.1,284.6,8190,-,16720,9310,31380
34,41,317.1506,605.7,-,185,409.3,8950,5640,-,11320,78230
34,42,374.2574,-,450,267.9,380.8,11040,-,19500,13480,60320
34,43,355.55,-,-,212.7,404.9,10000,-,-,13660,71920
34,44,308.1798,-,307.2,208,404.9,9350,-,11380,12120,71770
34,45,483.6574,785.6,-,414,242.9,13750,9100,-,20760,31000
34,46,495.035,689.3,-,265.7,410.9,13810,9170,-,18000,60840
34,47,-,-,-,-,275.6,-,-,-,-,29730
34,48,1926.64,2847.1,-,1140.7,391.7,43370,40190,-,43780,71960
34,49,1698.1034,2408.9,1567.9,905.2,312.2,36410,34420,27790,38610,51710
34,50,1414.648,1999.9,-,669.5,344.5,31850,29610,-,34480,64030
35,1,1897.102,2646.7,-,1064.5,400.5,45270,34530,-,44740,72440
35,2,1299.7814,1476.6,-,611.9,372.9,32300,17900,-,34790,71420
35,3,1208.2136,1326.4,-,523.6,427.6,33630,16900,-,32400,51860
35,4,1067.0876,1213.3,-,488.7,384.7,29800,13700,-,30030,51320
35,5,1114.8954,1392.2,-,622,386,27810,20270,-,35020,65450
35,6,1023.5464,1224.2,-,562.1,397.1,26310,17000,-,30290,56600
35,7,1006.48,1168.5,-,482.4,386.4,28030,16150,-,28230,46070
35,8,939.3084,1024.7,-,475.9,372.9,28930,12480,-,24600,40860
35,9,929.5718,1148.8,-,427.9,331.9,26320,13880,-,25720,41970
35,10,854.1952,1037.8,-,469.8,373.8,24430,12150,-,25720,41970
35,11,848.5064,885.5,-,397,293,25830,10790,-,22190,37590
35,12,872.0274,900.1,-,411.6,301.6,26510,11240,-,22610,38170
35,13,821.3752,860.1,-,382.6,271.5,25590,10680,-,22360,37290
35,14,818.859,886,-,353.4,259.4,25160,10950,-,21590,37250
35,15,852.8824,1222.1,-,529.2,433.2,24080,15990,-,29520,47690
35,16,665.699,972.3,-,442.5,375.5,18820,17780,-,21570,62130
35,17,612.64,938,-,409.1,412.1,17450,12150,-,19180,62820
35,18,556.9554,829.3,-,330.6,322.8,15760,11200,-,18080,61400
35,19,752.0156,1019,-,473.2,384.2,22280,12570,-,23630,41170
35,20,773.0204,1108.5,-,462.9,376.9,22700,13500,-,21040,45320
35,21,544.9214,793.9,-,288.2,490.2,16350,10550,-,17110,31570
35,22,683.8594,994.2,-,320.3,442.3,20910,12260,-,19390,40470
35,23,541.3112,838.5,-,258.8,396.8,16990,10840,-,16990,58940
35,24,514.2894,817.4,-,326.7,522.7,15990,9800,-,18700,32900
35,25,442.4136,673.2,-,225.4,452.4,11990,8690,-,15190,30180
35,26,449.1964,676.8,-,222,450,11720,8540,-,15120,29670
35,27,412.438,678.2,-,216.5,349.5,11620,8240,-,14270,62720
35,28,377.5394,613.7,-,190.5,375.7,11110,7330,-,13550,50970
35,29,445.258,698.9,-,259,455.2,13050,8440,-,15480,30270
35,30,470.42,746.4,-,292.7,498.7,13570,8990,-,15030,30260
35,31,381.259,924.4,-,292.3,304.6,8910,12800,-,16700,66180
35,32,260.5908,794.9,-,241.7,331.5,6670,11300,-,7330,67680
35,33,268.7958,802.6,-,155.9,326,7220,10150,-,10200,69080
35,34,131.3894,757.9,-,119.8,404.5,3290,7250,-,6590,70700
35,35,0,-,-,-,-,0,-,-,-,-
35,36,345.5946,739.8,-,306.1,372.1,13660,10500,-,14110,70460
35,37,293.192,779.8,1144.1,230.8,308.4,11690,10900,16940,11390,68480
35,38,303.9132,884.8,211.6,345.1,374.1,9700,13760,14920,15630,73190
35,39,359.1602,882.1,-,347.4,403.4,14030,12850,-,15020,73040
35,40,158.8488,282.3,-,114.5,-,4480,3300,-,7020,-
35,41,218.253,400,-,172.4,-,5280,4590,-,8980,-
35,42,275.3598,452.5,-,255.3,355.8,7380,5670,-,11470,59290
35,43,256.6524,420.2,-,200.1,331.1,6340,5160,-,11550,69880
35,44,209.2822,494.8,275.8,195.4,-,5620,6290,5520,9040,-
35,45,384.7598,549.6,-,401.4,230.3,10020,7730,-,19180,28550
35,46,396.1374,662.6,-,253.2,430.2,10180,8720,-,15990,26920
35,47,-,-,-,-,263.1,-,-,-,-,27280
35,48,2031.7734,2929.5,-,1202,426,46020,38240,-,46300,72360
35,49,1803.2368,2491.3,-,966.4,387.4,39060,32470,-,41450,59890
35,50,1519.7814,2082.3,-,730.7,378.7,34500,27660,-,37430,64430
36,1,1647.2324,2439.9,-,1102.4,344.4,41070,34680,-,42510,69640
36,2,1049.9118,1203.8,-,649.7,316.7,28100,16800,-,32340,68620
36,3,958.344,1058.7,-,561.5,399.5,29430,16850,-,30270,49150
36,4,817.1086,895.5,-,526.5,364.5,25590,16600,-,27900,45810
36,5,864.9164,1137.4,-,659.9,329.9,23610,19000,-,32780,62650
36,6,773.5674,860.5,-,600,341,22110,17000,-,27840,53800
36,7,756.6104,904.7,-,520.2,358.2,23890,16750,-,25990,43360
36,8,667.5588,812,-,513.8,316.8,24700,11380,-,22480,38060
36,9,657.8222,777.9,-,465.8,275.8,22090,15020,-,23590,39170
36,10,582.4456,733.1,-,507.7,317.7,20200,13200,-,23590,39170
36,11,576.8662,616,-,434.8,236.8,21600,10570,-,19950,34790
36,12,600.3872,722.4,-,449.4,245.4,22280,11100,-,20150,35370
36,13,549.6256,592.4,1132.2,420.4,215.4,21360,10500,11910,19800,34490
36,14,547.1094,609.2,-,391.3,203.3,20930,11340,-,19900,34450
36,15,602.9034,733.4,-,567,377,19940,12530,-,27390,44890
36,16,415.8294,504.4,-,480.4,319.4,14650,13700,-,19450,59330
36,17,362.661,441.1,-,447,254.7,13280,7900,-,17700,59060
36,18,306.9764,533.5,-,368.5,271.5,11620,9790,-,16170,59700
36,19,480.266,589.8,-,511.1,328.1,18050,13000,-,22050,38370
36,20,501.3802,616.2,-,500.7,320.7,18470,10670,-,19890,42520
36,21,273.2812,383,-,326,327.1,12120,7570,-,15210,57890
36,22,412.2192,551.3,-,358.1,293.1,16680,8350,-,17390,40670
36,23,269.5616,343.6,-,296.6,296.4,12760,6990,-,14870,56740
36,24,242.5398,339.5,-,364.5,351.5,11760,5380,-,16580,58220
36,25,170.7734,213.3,-,263.3,-,7870,4790,-,11870,-
36,26,177.5562,230.9,292.8,259.9,-,7520,4460,9940,12130,-
36,27,131.6082,210.3,252.8,254.3,-,6000,3880,5980,10650,-
36,28,97.2566,145.8,-,228.3,-,5680,3300,-,9930,-
36,29,165.5222,232.8,271.7,296.8,-,7010,4260,10070,12490,-
36,30,189.5902,265.5,179.3,330.6,-,7960,4690,2200,11410,-
36,31,232.0374,436.7,-,321.2,253.3,9270,7650,-,10130,64480
36,32,265.9514,373.3,-,359.6,280.2,11380,6800,-,10910,65980
36,33,147.0336,198.7,183.2,183.8,-,7040,3500,5110,5300,-
36,34,240.68,264.2,-,243.7,353.2,11090,6150,-,10200,69000
36,35,345.4852,752.8,-,304.1,372.1,13810,10500,-,14110,70460
36,36,0,-,-,-,-,0,-,-,-,-
36,37,85.4414,127.9,-,125.5,-,2130,1650,-,3160,-
36,38,177.0092,218,-,295.9,253.8,4890,4400,-,9450,69480
36,39,157.6454,217,-,236.2,-,4150,3800,-,6060,-
36,40,471.514,710.3,-,311.4,243.7,17730,10960,-,16090,28400
36,41,530.9182,798.4,-,369.2,305.2,18430,13120,-,18100,30840
36,42,588.025,813.8,-,452.1,383.9,20570,15100,-,19510,18400
36,43,569.3176,788.5,-,396,383,19490,13400,-,19480,69520
36,44,521.9474,746.6,808.3,392.3,368.3,18900,12110,23280,18030,69170
36,45,697.425,962,-,595.3,331.1,23290,16410,-,26030,49570
36,46,708.8026,949,-,447,384,23400,15320,-,23480,50360
36,47,-,-,-,-,379.9,-,-,-,-,43080
36,48,1781.9038,2722.8,-,1239.8,369.8,41820,38390,-,44170,69560
36,49,1553.3672,2284.6,-,1004.3,331.3,34860,32620,-,39320,57090
36,50,1269.9118,1875.5,-,768.5,322.5,30300,27810,-,35190,61630
37,1,1686.1788,2522.9,-,1032.1,340.7,42390,34080,-,40750,69910
37,2,1088.8582,1273.8,-,579.5,313,29420,17000,-,30790,68890
37,3,997.2904,1183.7,-,491.2,395.8,30760,16000,-,28400,49420
37,4,856.1644,940.6,-,456.3,360.8,26920,17350,-,26030,46080
37,5,903.9722,1207.5,-,589.6,326.2,24930,19200,-,31020,62920
37,6,812.5138,905.5,-,529.7,337.3,23430,17750,-,26290,54070
37,7,795.5568,949.8,-,450,354.5,25220,17500,-,24230,43630
37,8,706.6146,882,-,443.5,313.1,26030,11580,-,20610,38330
37,9,696.7686,822.9,-,395.5,272.1,23410,15770,-,21720,39440
37,10,621.392,778.1,-,437.4,314,21520,13950,-,21720,39440
37,11,615.8126,704.1,1230.6,364.5,233.1,22930,12020,16080,18190,35060
37,12,639.3336,749.4,1229.6,379.2,241.7,23610,13040,17200,18610,35640
37,13,588.6814,677.4,1205.9,350.2,211.7,22680,9680,15830,18360,34760
37,14,586.1652,654.3,1206.4,321,199.6,22250,12040,15970,18140,34720
37,15,641.9592,778.4,-,496.7,373.3,21260,13280,-,25520,45160
37,16,454.7758,549.4,-,410.1,315.7,15970,14450,-,17360,59600
37,17,401.6074,486.1,-,376.7,352.3,14600,8600,-,14220,60290
37,18,345.9228,415.5,-,298.2,273.6,12940,7700,-,12900,59700
37,19,519.2124,634.8,-,440.8,324.4,19370,13750,-,20180,38640
37,20,540.3266,661.3,-,430.4,317,19800,11420,-,16840,42790
37,21,312.2276,453,-,255.8,339.2,13440,7730,-,12800,57550
37,22,451.1656,597.3,1344.6,287.9,382.4,18000,8650,24520,15630,37940
37,23,308.6174,411.6,467.4,226.4,303.8,14090,7390,18540,12780,56140
37,24,281.5956,378.5,442.6,294.3,353.6,13080,5760,16140,14490,58220
37,25,209.7198,259.3,-,193,264.3,9190,5190,-,9790,60610
37,26,216.5026,275.9,384.1,189.6,270.5,8840,5210,7230,9730,60190
37,27,170.5546,247.3,340.5,184.1,237.5,7320,4140,4350,8240,59810
37,28,136.203,199.8,309.3,158.1,277.5,7010,3830,2140,7300,47280
37,29,204.578,273.9,371.1,226.6,266.9,8340,4460,6440,10090,61860
37,30,228.5366,306.6,253,260.3,-,9280,4890,6120,9000,-
37,31,225.4734,481.7,-,250.9,-,7420,8400,-,6750,-
37,32,213.6582,352.3,533.3,289.3,282.3,9270,6050,19820,7640,65980
37,33,94.7404,177.8,120.8,113.5,-,4920,2750,980,1630,-
37,34,188.3868,234.3,182.6,173.4,-,8980,4100,20150,7580,-
37,35,293.192,798.8,1144.1,233.8,308,11690,10900,16940,11390,68480
37,36,84.5662,127.9,-,125.5,-,1980,1650,-,3160,-
37,37,0,-,-,-,-,0,-,-,-,-
37,38,146.7054,178,222.1,209.7,256,3990,4000,22240,6350,69480
37,39,131.0612,177,-,212,-,3350,3600,-,6060,-
37,40,419.3302,731.4,1107.3,241.1,240.4,15620,8410,16760,13790,30170
37,41,478.625,877.4,-,299,406,16320,16270,-,16010,32500
37,42,535.7318,859.9,-,381.9,355.2,18460,15400,-,17640,58190
37,43,517.0244,-,-,325.7,379.3,17370,-,-,17720,69790
37,44,469.6542,-,843.9,322,364.6,16780,-,25930,16270,69440
37,45,645.1318,1011,-,525,356.8,21180,16720,-,24160,35480
37,46,656.5094,919,-,376.7,385.3,21280,13270,-,21720,58710
37,47,-,-,-,-,264.2,-,-,-,-,39870
37,48,1820.8502,2805.8,-,1169.5,366.1,43140,37790,-,42300,69830
37,49,1592.3136,2367.6,1471.7,934,327.6,36180,32020,32340,37460,57360
37,50,1308.8582,1958.6,-,698.3,318.8,31620,27210,-,33430,61900
38,1,1795.0318,2586,-,1138.4,346.4,45690,37330,-,43270,72370
38,2,1197.7112,1342.9,-,685.8,313.8,32720,18500,-,33430,61270
38,3,1106.1434,1218.8,-,597.5,327.5,34050,20030,-,31360,60370
38,4,964.908,1052.6,-,562.6,285.6,30220,19600,-,28990,53920
38,5,1012.7158,1276.5,-,695.9,331.9,28230,20700,-,33870,65380
38,6,921.3668,1017.6,-,636,328,26730,20000,-,28930,56250
38,7,904.4098,1061.8,-,556.2,360.2,28510,19750,-,27080,46090
38,8,815.3582,951.1,-,549.8,318.8,29320,13080,-,23240,40790
38,9,805.6216,935,-,501.8,277.8,26710,18020,-,24680,41900
38,10,730.245,890.2,-,543.7,319.7,24820,16200,-,24680,41900
38,11,724.6656,762.1,-,470.8,238.8,26220,11520,-,21040,37520
38,12,748.1866,811,-,485.4,253.4,26910,13510,-,21240,37970
38,13,697.425,746.5,-,456.5,217.4,25980,11180,-,20890,37220
38,14,694.9088,712.3,1289,427.3,205.3,25550,12140,21420,20660,37180
38,15,750.7028,890.5,-,603,315,24560,15530,-,28480,51570
38,16,563.6288,661.5,-,516.4,321.4,19270,16700,-,20210,62060
38,17,510.4604,603.2,-,483,353,17900,11000,-,18950,62670
38,18,454.7758,519.6,-,404.5,360.5,16240,10150,-,17690,34430
38,19,628.0654,746.9,-,547.1,330.1,22670,16000,-,23140,41100
38,20,649.1796,778.3,-,536.7,322.7,23090,13770,-,20920,45250
38,21,421.0806,512.1,-,362,263,16740,9140,-,16510,28920
38,22,560.0186,714.4,-,394.2,297.2,21300,11550,-,18480,34660
38,23,417.361,528.7,-,332.6,231.7,17390,9790,-,16390,28490
38,24,390.3392,559.6,-,400.5,299.5,16380,10550,-,18100,30220
38,25,318.5728,363.4,-,299.3,212.3,12490,7640,-,13390,20860
38,26,325.3556,388,-,295.9,209.9,12140,7460,-,13330,20350
38,27,279.4076,369.4,537.3,290.4,179.4,10620,7140,9570,11950,20070
38,28,245.056,295.9,556.4,264.4,192.5,10300,6150,10100,11230,20170
38,29,313.3216,395.9,-,332.9,215,11630,7460,-,13690,20950
38,30,337.3896,428.7,585.5,366.6,232.6,12580,7890,11560,12710,16830
38,31,306.5388,598.8,-,357.2,251.8,10400,10750,-,12240,67180
38,32,250.6354,416.4,237.9,395.6,283.6,6450,7900,10530,12800,42000
38,33,175.8058,211.9,-,219.8,273.1,7890,4500,-,7090,70080
38,34,197.6858,331.3,107.5,279.7,-,6890,5910,8640,11500,-
38,35,302.491,902.9,211.6,340.1,374.1,9770,13350,14920,15630,73190
38,36,174.9306,218,-,291.9,253.6,4890,4400,-,9450,69480
38,37,146.4866,178,222.1,205.7,255.6,3990,4000,22240,6350,69480
38,38,0,-,-,-,-,0,-,-,-,-
38,39,147.69,196.1,-,318.2,-,3970,3800,-,10630,-
38,40,428.5198,679.5,508.2,347.4,160.7,13720,10560,10060,17070,24030
38,41,487.8146,767.5,564.6,405.3,222.3,14470,12720,11930,18860,26470
38,42,545.0308,829.9,614.7,488.2,305.2,16520,12970,16170,20590,28850
38,43,526.3234,758.6,-,432,252,15500,13240,-,20570,29330
38,44,478.8438,856.3,269.9,428.3,289.3,14870,14880,6060,19120,31790
38,45,654.4308,931.1,380.4,631.3,248.1,19270,16010,11730,26790,45200
38,46,665.8084,1023.1,725.1,483,280,19340,16800,21290,24250,30690
38,47,-,-,-,-,254.9,-,-,-,-,35830
38,48,1929.7032,2868.9,-,1275.8,371.8,46440,41040,-,45150,72290
38,49,1701.1666,2430.7,-,1040.3,323.3,39480,35270,-,40090,66840
38,50,1417.7112,2021.6,-,804.6,324.6,34920,30460,-,36280,64360
39,1,1775.121,2579.1,-,1138.7,375.7,44940,36380,-,43200,72220
39,2,1177.8004,1330,-,686.1,348.1,31970,19300,-,33030,71200
39,3,1086.2326,1239.8,-,597.8,371.8,33310,18300,-,30960,61420
39,4,945.1066,1042.7,-,562.9,329.9,29470,19300,-,28590,54970
39,5,992.9144,1263.6,-,696.2,361.2,27480,21500,-,33480,65230
39,6,901.456,1007.6,-,636.3,367.3,25980,19700,-,28530,58400
39,7,884.499,1051.9,-,556.5,389.5,27770,19450,-,26680,45940
39,8,795.5568,938.1,-,550.1,348.1,28580,13880,-,22850,40640
39,9,785.7108,925,-,502.1,307.1,25960,17720,-,24290,41750
39,10,710.3342,880.2,-,544,349,24070,15900,-,24290,41750
39,11,704.7548,749.2,-,471.1,268.1,25480,12320,-,20650,37370
39,12,728.2758,807.5,-,485.7,282.7,26160,13470,-,20850,37820
39,13,677.6236,753.2,-,456.8,246.7,25230,13100,-,20490,37070
39,14,675.1074,748.4,-,427.6,234.6,24800,14340,-,20590,37030
39,15,730.9014,880.5,-,603.3,344.3,23810,15230,-,28080,55020
39,16,543.718,651.5,-,516.7,350.7,18530,16400,-,20140,61910
39,17,490.5496,590.2,-,483.3,387.3,17150,10650,-,18550,62600
39,18,434.865,532.8,-,404.8,387.8,15490,9650,-,17080,33820
39,19,608.1546,690.1,-,547.4,359.4,21920,16720,-,22750,40950
39,20,629.2688,766.4,-,537,352,22350,13390,-,20420,45100
39,21,401.1698,557.1,-,362.3,274.3,15990,9780,-,15790,28700
39,22,540.1078,732.7,-,394.5,306.5,20550,10800,-,18090,34470
39,23,397.5596,509.8,-,332.9,226,16640,10400,-,15780,28320
39,24,370.5378,503.7,-,400.8,306.8,15630,10690,-,17490,30030
39,25,298.662,376.6,-,299.6,256.6,11740,7140,-,12780,21910
39,26,305.4448,378,-,296.2,254.2,11390,7160,-,12720,21400
39,27,259.4968,353.7,-,290.7,223.7,9870,6240,-,11340,21120
39,28,225.1452,309.1,-,264.7,236.8,9560,5650,-,10840,21220
39,29,293.5202,409.2,-,333.2,259.3,10890,6710,-,13080,22000
39,30,317.4788,441.9,657.5,366.9,302.9,11830,7140,10320,12100,21990
39,31,290.457,567,-,357.5,265.3,9750,8480,-,11410,66580
39,32,278.6418,419.4,-,395.9,257.1,11600,7300,-,12080,41100
39,33,159.724,214.9,-,220.1,-,7250,3900,-,6260,-
39,34,253.3704,289.4,262,280,-,11310,6900,9780,11110,-
39,35,358.1756,916.1,-,340.4,403.4,14020,12850,-,15020,73040
39,36,155.0198,212,-,235.2,-,4140,3800,-,6060,-
39,37,130.4048,175,-,205,-,3340,3600,-,6060,-
39,38,147.0336,192.1,-,319.2,-,3970,3800,-,10630,-
39,39,0,-,-,-,-,0,-,-,-,-
